ID,0 to 0.5 km,0.5 to 1 km,1 to 1.5 km,1.5 to 2 km,2 to 2.5 km,2.5 to 3 km,3 to 3.5 km,3.5 to 4 km,4 to 4.5 km,4.5 to 5 km,5 to 5.5 km,5.5 to 6 km,6 to 6.5 km,6.5 to 7 km,7 to 7.5 km,7.5 to 8 km,8 to 8.5 km,8.5 to 9 km,9 to 9.5 km,9.5 to 10 km,>10 km
1332,6,27,36,36,38,26,14,16,9,9,8,4,4,5,3,0,1,1,0,0,1
529,1,30,37,44,27,23,16,15,12,12,5,3,2,5,2,0,0,2,0,2,5
1382,6,21,34,35,37,13,29,15,14,12,7,6,5,2,1,1,1,0,0,0,4
1697,3,29,47,47,23,21,20,15,11,3,11,3,8,1,0,0,0,0,1,0,0
1732,5,17,51,34,24,23,22,13,7,13,6,11,2,2,2,4,0,0,0,2,5
1076,6,26,29,38,28,32,14,18,12,8,10,7,6,3,0,1,1,1,1,0,1
1576,2,21,35,33,28,28,23,21,10,9,6,8,1,7,2,1,2,2,1,0,2
1607,2,19,30,47,28,28,13,17,8,9,13,5,9,6,4,2,0,0,0,0,2
829,5,21,33,35,36,25,18,16,12,11,10,2,3,2,1,3,1,0,0,0,7
1151,5,28,35,25,34,30,15,17,8,4,4,9,4,4,2,3,4,3,2,4,1
1493,6,21,17,47,25,24,23,16,7,12,9,6,7,4,8,2,3,0,1,3,0
1685,4,30,39,34,30,27,11,18,8,12,7,5,4,2,2,0,1,2,1,0,4
1754,7,21,49,37,24,19,17,17,9,10,9,6,4,2,3,3,1,0,1,1,1
538,5,25,32,41,35,22,22,15,8,5,1,6,4,5,1,3,2,2,2,1,3
1014,5,26,39,46,34,23,14,18,5,5,1,5,3,2,3,0,3,2,1,5,0
1761,4,27,32,29,35,22,13,20,12,10,8,4,2,8,5,3,1,0,1,0,4
1799,6,32,37,34,29,31,18,10,6,7,7,7,4,4,1,1,1,1,0,1,2
1872,5,42,43,33,27,17,16,12,9,13,6,1,9,2,1,2,0,0,0,1,0
2251,3,39,45,30,30,14,24,18,10,6,5,2,1,4,1,0,2,0,2,0,3
2370,7,24,41,36,31,25,22,11,8,10,6,4,2,3,1,1,1,1,0,1,4
1340,7,21,32,49,25,28,15,10,13,10,8,5,3,3,0,2,0,0,1,1,5
1533,2,20,46,37,37,22,12,17,7,10,4,2,7,2,4,2,1,0,1,0,5
1566,6,25,37,31,27,26,16,18,12,9,3,5,9,5,3,0,2,1,1,0,2
1780,4,16,35,34,42,15,20,15,13,12,9,7,7,4,2,2,0,1,0,0,0
1367,0,31,39,30,30,21,23,16,9,4,7,6,6,5,3,3,1,1,0,0,2
2064,3,19,35,47,34,27,19,13,19,6,4,4,0,3,2,1,0,1,0,0,0
932,3,20,33,34,33,14,22,12,10,13,8,6,3,8,3,4,3,0,1,1,5
1129,10,21,20,29,28,21,19,20,18,11,9,5,4,5,5,4,3,0,0,0,4
1318,5,19,40,34,32,26,22,17,15,7,3,4,2,2,5,1,0,0,1,1,0
1620,4,22,33,37,32,30,14,12,17,4,12,4,4,3,3,3,0,0,1,0,1
1748,4,18,41,39,33,25,8,21,7,7,5,7,8,3,2,3,1,1,0,0,3
2025,3,27,38,43,23,19,24,17,12,11,5,4,5,1,1,2,0,0,1,0,0
589,5,21,42,37,28,19,18,18,13,10,4,6,4,3,1,0,0,0,1,0,5
693,5,22,33,43,19,20,25,18,7,8,2,10,8,5,4,0,3,1,1,0,1
1023,3,21,42,27,29,19,18,12,10,10,7,6,8,0,3,3,0,2,3,0,12
1057,11,21,46,37,25,26,15,8,12,9,5,4,3,2,4,1,0,0,0,2,4
1295,8,24,39,38,36,16,22,11,9,5,6,4,3,2,3,2,1,0,0,1,5
1426,2,23,54,38,23,31,14,14,13,9,6,2,2,2,0,1,0,0,1,0,0
1482,4,27,38,38,29,25,27,10,8,6,5,3,7,2,1,3,0,0,1,0,1
1708,14,27,28,40,27,15,17,14,11,5,6,9,7,4,4,2,1,0,0,0,4
2032,2,37,41,29,31,23,19,13,7,8,7,8,6,2,0,0,0,1,0,0,1
2416,8,29,42,36,26,20,17,19,9,7,4,5,3,6,1,0,1,1,0,0,1
354,4,28,28,37,38,20,13,14,9,6,5,6,4,1,2,1,6,2,1,0,9
739,5,23,31,54,28,19,19,13,11,10,5,2,5,2,5,2,0,0,0,0,0
1150,6,27,42,36,25,30,18,14,11,4,6,2,5,1,2,1,2,0,2,0,0
1344,2,25,46,39,26,22,15,16,10,9,3,4,3,5,3,3,0,0,0,1,2
1370,4,20,27,38,31,20,14,19,12,13,10,4,3,2,4,2,2,1,1,2,5
2063,4,34,34,38,37,18,20,10,11,6,8,7,2,0,1,3,0,1,0,0,0
78,4,21,33,41,34,15,12,14,17,9,8,3,1,3,3,5,4,1,1,1,3
808,8,12,28,34,23,22,15,18,17,12,10,4,8,7,2,8,0,1,0,1,3
1149,6,21,41,34,34,18,14,15,13,7,5,8,2,8,3,1,1,0,0,0,2
1491,2,27,48,26,17,16,18,14,9,12,4,7,6,6,2,7,2,0,1,0,9
1653,2,29,38,37,24,21,24,20,4,9,8,4,1,3,0,3,1,0,0,0,5
1050,3,30,30,31,17,30,23,12,12,13,10,5,3,4,1,2,0,1,1,0,4
1204,3,28,35,42,29,24,10,15,20,4,9,3,3,3,1,1,1,0,0,0,1
1281,2,25,27,40,32,27,16,13,13,10,6,6,3,2,3,1,1,0,2,1,2
1684,4,26,32,29,32,24,19,21,5,8,12,6,2,2,3,2,2,2,0,1,0
2424,2,38,30,46,33,18,16,11,9,9,5,4,4,3,1,1,0,1,0,0,1
1189,3,12,40,31,33,22,15,20,17,11,9,1,3,6,2,0,2,0,0,1,3
1547,5,23,40,38,33,30,12,13,6,3,10,4,3,0,3,3,2,0,0,0,3
1678,4,29,31,33,34,24,17,18,8,7,10,1,9,1,1,0,0,0,0,2,2
1862,8,28,38,41,37,18,16,9,12,6,7,2,3,3,1,0,0,0,0,0,2
1981,5,24,28,35,24,38,14,14,11,12,5,5,5,5,0,1,3,2,0,0,0
1031,4,21,29,40,30,15,13,18,21,9,7,4,0,6,3,4,1,1,1,0,3
1117,4,33,37,23,34,26,18,11,11,11,7,3,1,3,0,3,0,0,1,2,2
1711,5,18,41,30,26,15,18,19,10,10,10,5,7,5,6,3,0,1,0,0,1
1812,3,19,30,24,39,24,19,17,20,14,5,3,3,4,0,3,0,0,0,1,2
1931,3,30,47,32,21,30,13,15,5,5,5,7,8,3,2,1,1,0,0,0,2
696,4,23,39,44,28,25,9,17,11,5,10,4,2,1,3,0,0,0,1,1,2
1777,9,27,27,54,33,21,20,13,10,3,7,0,2,1,0,1,1,0,0,0,0
1968,4,20,41,27,35,22,20,19,9,7,10,5,1,2,4,1,0,1,0,0,1
2083,4,22,30,45,27,23,13,11,14,7,15,4,4,3,1,1,0,0,1,2,2
1028,5,20,28,40,29,20,23,11,10,12,7,5,5,9,2,1,0,1,0,0,0
1138,15,21,36,29,27,26,14,12,9,9,6,5,7,2,1,2,0,4,0,2,1
1562,0,31,36,36,30,22,15,15,6,7,5,7,4,4,4,1,2,0,1,1,1
1612,6,21,37,38,31,23,12,13,10,7,8,7,3,3,2,1,1,1,0,0,4
1643,9,19,28,38,31,28,24,18,9,4,5,9,3,0,0,2,0,0,1,0,0
1847,6,31,33,54,31,15,13,9,8,7,7,1,4,2,3,1,1,0,0,1,1
2137,4,22,40,43,34,16,18,8,12,7,4,4,4,4,1,2,2,1,0,0,2
2164,9,16,35,36,30,27,21,8,10,4,6,9,6,4,1,2,1,1,1,1,0
1205,7,23,36,36,20,23,26,15,9,5,10,4,3,6,1,1,1,0,0,0,1
1992,6,30,36,48,21,26,14,12,9,5,6,2,1,2,3,3,0,0,2,0,1
2038,0,35,46,36,31,12,9,7,12,13,8,7,5,1,3,0,1,0,1,0,0
2077,4,19,47,35,43,17,15,9,7,10,3,5,5,2,2,3,0,0,1,0,0
2228,8,38,31,46,29,22,13,17,5,6,6,2,0,3,0,0,1,0,0,0,0
1049,6,20,21,39,28,20,20,18,9,9,6,5,4,7,0,3,2,0,1,0,8
1184,1,25,24,38,29,20,24,20,10,10,4,4,4,2,1,0,3,1,1,0,5
1186,2,16,28,33,44,27,15,12,13,9,7,3,4,3,1,1,4,2,1,1,0
1269,8,35,29,30,37,25,16,11,6,4,3,5,1,2,1,4,2,1,1,1,4
1442,4,17,31,45,28,23,15,16,8,8,7,7,2,6,1,0,2,1,0,2,3
1501,2,14,37,29,25,28,24,12,20,13,7,1,3,5,4,0,0,0,1,0,1
1611,2,23,35,35,31,26,16,9,7,11,9,3,7,3,4,0,0,1,0,0,4
2003,6,30,42,26,32,26,14,17,6,8,5,5,2,2,1,2,0,0,0,1,1
165,4,24,27,33,26,21,18,13,14,10,13,5,3,1,1,1,1,0,1,0,9
1145,4,25,30,28,31,26,18,18,12,5,8,3,4,3,2,2,0,1,1,2,2
1458,5,24,36,27,26,25,13,16,12,12,6,9,1,2,4,0,2,0,2,1,2
1624,5,18,32,38,33,25,13,14,17,6,3,10,1,1,0,3,0,2,2,1,1
1973,3,29,34,45,31,22,14,10,13,6,8,3,4,1,1,0,0,1,0,0,0
1980,3,37,35,37,27,24,13,10,10,6,8,1,1,6,4,1,0,0,0,1,1
2247,4,23,39,45,25,30,14,16,6,7,2,2,5,2,1,2,0,2,0,0,0
2254,4,27,42,47,34,14,11,13,6,3,7,4,3,2,3,0,1,0,0,0,4
431,6,19,37,36,27,23,18,15,10,7,7,4,5,2,1,1,0,1,1,0,4
1105,5,27,40,25,26,19,26,13,13,5,5,4,5,4,2,2,1,0,1,1,0
1345,2,22,29,42,26,24,8,13,16,11,2,10,2,2,3,1,1,1,1,0,8
1554,2,19,23,31,24,26,17,16,11,19,7,6,6,2,5,3,1,0,1,0,5
1621,3,35,29,33,22,19,28,12,12,6,5,3,4,1,3,1,3,2,0,1,2
1869,4,27,38,25,29,21,20,17,10,8,3,5,6,4,3,3,0,1,0,0,0
1917,7,29,41,47,32,13,14,16,7,5,2,2,5,2,1,0,0,1,0,0,0
2302,6,26,32,40,32,16,22,20,10,7,3,2,1,2,2,1,0,1,0,1,0
2465,1,36,40,40,21,24,11,14,8,11,3,4,5,2,2,0,0,1,0,0,1
1880,7,25,27,50,36,14,20,14,10,3,4,4,2,3,1,1,0,0,0,0,2
1905,5,30,35,33,31,22,11,17,9,5,7,8,4,2,2,1,0,0,0,1,0
2490,6,29,41,45,25,19,15,9,9,11,5,0,3,2,3,0,1,0,0,0,0
1380,4,22,33,37,32,25,15,14,9,10,4,0,4,2,2,1,2,1,0,0,5
1928,4,33,44,40,28,18,18,6,6,7,4,5,4,2,1,0,0,0,1,0,1
2039,10,24,38,32,31,30,17,5,11,5,2,7,3,1,4,0,0,1,0,0,1
2051,3,30,45,37,26,21,9,16,9,8,6,3,3,2,3,0,1,0,0,0,0
2061,3,22,38,46,26,28,15,16,7,5,5,3,1,1,1,1,1,0,0,0,3
2078,5,24,40,36,32,16,13,15,14,3,7,6,5,0,0,2,0,0,1,1,2
2451,10,29,33,43,30,21,20,11,3,10,4,3,1,1,1,0,2,0,0,0,0
243,6,23,24,31,22,21,12,20,15,6,8,4,6,2,2,2,0,4,2,2,9
373,4,13,21,28,34,20,22,19,13,7,9,5,6,4,2,2,1,2,0,1,8
1280,7,27,37,29,43,18,14,14,9,6,6,1,3,0,1,2,2,0,0,0,2
1290,3,24,24,46,24,17,17,15,9,11,7,6,3,4,0,2,1,0,2,1,5
1425,3,18,30,33,25,16,19,10,17,14,9,7,6,2,4,1,2,0,0,3,2
1471,7,25,32,35,28,17,13,20,11,8,10,3,5,3,0,2,0,0,0,0,2
1582,7,22,27,32,25,31,20,14,12,8,5,7,2,2,0,3,0,0,1,0,3
1604,6,21,29,42,33,17,17,6,13,7,8,1,6,4,4,2,2,0,0,1,2
1914,8,28,39,42,20,18,15,9,15,9,7,3,4,2,2,0,0,0,0,0,0
2130,3,25,32,33,35,18,12,19,10,9,10,4,2,1,0,1,2,0,0,0,5
2189,4,26,35,31,34,22,20,12,13,14,1,3,2,2,0,0,0,0,1,1,0
1736,1,17,41,36,27,30,18,15,4,8,4,5,4,3,1,2,1,0,0,2,1
1765,6,18,24,38,21,25,16,19,18,8,4,5,6,1,4,3,0,1,1,0,2
2058,5,31,41,50,17,20,9,12,9,5,3,7,4,6,0,0,0,0,0,0,1
2067,1,21,25,41,37,25,20,14,9,8,5,2,4,2,1,0,0,0,1,0,4
1683,4,18,22,36,31,16,19,19,15,10,2,4,7,1,4,3,2,1,0,0,5
1849,5,31,38,37,22,25,14,11,11,10,6,0,5,1,2,0,0,1,0,0,0
1927,4,20,33,41,32,21,22,9,7,5,6,3,6,3,1,1,0,1,0,1,3
1934,4,31,25,38,34,18,13,15,10,12,3,3,6,2,1,2,0,0,0,0,1
2000,2,21,40,38,35,11,19,14,10,7,5,6,3,2,2,1,1,0,0,0,1
2048,2,29,40,30,23,21,10,14,11,9,5,8,1,3,3,2,2,1,0,2,2
2101,2,24,44,29,23,25,18,15,6,5,6,6,3,4,4,0,1,0,0,0,3
2356,7,24,36,31,34,19,15,9,13,14,6,1,3,1,2,2,0,0,0,0,1
129,0,27,27,31,32,24,14,15,6,8,3,7,6,5,4,0,1,1,0,0,6
723,4,10,29,38,29,20,18,13,14,8,5,8,5,4,1,3,1,1,2,0,4
1961,3,22,29,40,33,21,23,15,7,6,3,2,4,4,3,1,0,0,0,1,0
2135,5,30,37,33,19,20,17,17,16,5,5,4,2,0,1,4,0,0,0,0,2
2151,4,22,38,36,36,16,20,17,11,3,4,2,2,4,1,0,0,0,0,0,1
2328,3,32,33,41,15,25,15,11,12,6,2,5,8,4,1,1,0,0,0,1,2
1477,2,24,36,35,28,27,15,12,9,7,4,6,4,1,2,1,0,0,1,0,2
1598,5,27,29,20,25,20,14,14,15,16,6,7,3,2,2,2,1,1,1,0,6
2202,6,28,44,34,22,18,17,12,9,11,3,6,0,3,0,1,1,0,1,0,0
2204,5,13,29,43,27,26,13,12,13,6,9,6,2,3,1,2,0,0,0,0,6
2235,13,29,31,38,24,19,15,17,7,4,2,0,8,3,4,0,1,0,0,0,1
2358,4,25,35,42,25,25,19,13,10,3,2,1,6,1,1,2,0,1,0,1,0
814,5,15,30,23,28,18,20,17,9,15,10,5,7,1,3,3,1,0,0,1,4
1310,1,26,24,36,28,25,11,23,11,9,5,2,4,4,0,1,2,0,0,0,3
2361,6,21,42,35,31,22,19,6,10,11,5,2,2,0,2,1,0,0,0,0,0
788,3,24,30,37,29,17,16,15,9,6,7,4,2,4,2,3,1,0,1,1,3
1407,4,20,29,28,33,16,22,10,12,9,7,4,11,6,1,0,0,1,0,0,1
1795,2,18,32,35,30,21,23,14,12,6,4,7,2,2,2,1,0,1,1,0,1
1834,1,29,34,35,24,16,19,16,10,11,5,4,2,2,1,1,1,0,0,0,3
1892,2,30,34,34,28,22,12,14,11,10,3,2,3,5,2,2,0,0,0,0,0
1901,2,29,35,34,31,23,11,12,11,5,5,3,4,6,1,0,0,2,0,0,0
1912,5,26,29,32,26,26,20,14,6,4,5,3,2,7,4,1,1,0,0,0,3
2243,3,30,34,41,27,17,10,9,13,6,7,5,4,3,3,0,0,1,0,0,1
2484,6,29,43,35,21,23,19,7,6,6,7,4,4,0,1,2,0,0,0,0,1
1396,4,21,21,26,26,32,21,9,10,15,6,3,3,4,2,2,4,2,0,0,2
1966,8,15,37,42,31,15,17,8,5,11,6,2,3,5,3,1,2,0,0,0,2
2333,11,36,31,24,25,28,14,16,6,5,2,2,4,0,2,3,0,1,1,0,2
974,7,29,34,25,29,19,12,16,9,2,8,6,6,2,2,1,0,0,2,1,2
1055,4,17,28,29,30,22,17,14,5,9,6,7,9,6,2,2,2,2,0,0,1
1387,4,17,27,31,30,15,15,18,18,13,7,3,5,2,2,0,1,2,0,0,2
1475,3,21,28,36,31,19,18,18,9,4,2,8,8,0,2,0,1,0,1,0,3
1704,4,30,23,36,26,19,9,14,12,9,8,7,2,1,2,3,4,1,1,0,1
1810,5,27,37,31,22,22,19,17,6,4,6,4,4,3,3,1,0,0,0,1,0
2012,4,24,34,41,38,21,12,7,10,3,7,3,3,3,0,1,1,0,0,0,0
2143,4,25,38,42,29,18,13,7,12,8,5,4,1,2,0,2,1,0,0,0,1
2205,5,20,39,37,26,20,23,12,7,6,1,6,5,0,1,2,1,0,0,0,1
2250,4,23,37,35,32,19,12,18,11,5,4,5,2,1,1,1,0,0,0,0,2
842,4,18,29,22,26,24,22,13,8,9,7,7,2,5,4,3,1,2,1,1,3
1102,3,22,25,33,26,19,19,16,12,10,7,7,1,7,1,1,0,1,0,1,0
1424,2,18,42,39,30,15,18,16,11,6,3,2,4,0,2,1,1,0,0,0,1
2071,5,25,38,24,32,16,19,15,10,6,10,3,4,2,2,0,0,0,0,0,0
1089,3,18,15,28,14,25,17,21,9,14,10,10,3,6,3,3,4,1,1,2,3
1109,3,25,34,33,18,20,17,10,12,6,9,3,2,2,4,4,2,2,0,0,4
1675,1,21,41,39,18,21,16,10,9,8,4,9,3,3,1,1,0,1,1,1,2
1778,2,31,36,45,24,10,14,16,13,2,4,5,3,1,2,1,0,1,0,0,0
1796,4,23,33,32,33,16,19,10,11,7,9,5,1,2,0,2,1,0,0,1,1
1836,3,27,31,37,28,18,22,9,6,9,7,2,1,4,1,1,1,1,0,0,2
2005,10,15,34,31,35,20,12,11,8,7,12,5,5,1,2,0,0,1,0,0,1
2225,4,26,39,37,26,23,13,9,7,6,5,6,2,3,2,0,0,0,0,0,2
2244,6,24,38,36,28,17,18,20,6,5,5,1,3,2,0,0,0,0,0,0,1
2268,2,29,41,27,21,20,16,16,8,7,4,2,6,1,4,1,1,1,0,2,1
2417,4,29,40,32,29,10,21,10,9,3,8,0,4,3,2,1,0,0,2,0,3
1278,2,16,25,30,23,27,13,20,11,11,3,7,6,2,2,1,0,2,1,1,6
1508,0,20,28,34,35,23,13,13,14,7,6,2,4,2,3,1,0,1,0,0,3
1879,4,21,22,39,23,17,23,15,13,6,6,7,1,4,7,1,0,0,0,0,0
1949,4,18,35,33,42,16,21,6,6,6,3,4,1,8,1,1,1,1,0,1,1
1957,8,25,33,36,26,19,16,16,7,8,2,5,2,2,1,2,1,0,0,0,0
2029,6,17,36,31,26,26,18,9,9,4,11,5,1,3,2,0,1,1,1,0,2
2174,1,25,45,35,27,22,7,9,10,4,7,5,3,2,0,0,4,0,0,1,2
2230,8,29,26,42,26,18,18,8,12,4,4,2,2,3,0,0,1,1,0,0,5
2239,5,17,32,41,29,23,17,12,5,3,9,6,2,2,2,2,1,0,0,0,1
2350,7,24,40,29,29,17,15,11,15,10,3,1,3,2,1,0,0,1,0,1,0
2352,0,25,36,50,37,15,8,9,7,5,7,3,0,3,0,1,0,1,0,2,0
2384,6,27,40,33,27,15,15,10,7,6,3,5,3,3,4,1,1,0,1,0,2
268,3,22,27,39,33,20,13,14,9,4,7,5,2,2,5,2,0,0,0,0,1
1232,4,23,32,30,29,27,12,11,10,6,5,3,2,3,1,1,3,3,0,0,3
1362,8,23,30,22,29,18,18,10,12,8,6,7,2,6,4,0,0,0,1,0,4
1505,3,15,37,29,21,23,20,11,17,8,5,6,2,3,1,4,0,0,0,0,3
1876,5,27,29,30,25,21,16,21,7,8,4,1,1,5,0,2,1,0,2,2,1
1922,3,17,34,30,33,22,13,16,4,10,3,7,2,5,2,2,3,0,0,0,2
1959,4,25,39,32,25,22,14,14,9,6,2,4,2,3,4,1,0,0,0,0,2
1979,2,35,35,34,19,23,17,8,7,10,3,5,1,6,2,0,1,0,0,0,0
2076,3,28,47,41,18,17,9,7,7,4,7,5,4,2,1,2,0,0,1,1,4
2121,6,16,34,26,45,18,11,9,12,5,5,8,4,2,1,1,2,0,0,1,2
2166,3,26,37,41,20,16,12,22,10,5,5,0,2,3,1,0,1,0,1,0,3
2170,4,28,29,37,22,21,16,10,9,5,5,7,3,5,2,1,0,0,0,2,2
2219,4,41,32,36,13,21,12,9,8,7,8,8,6,0,0,2,0,0,0,1,0
28,1,24,22,31,24,19,14,12,16,9,6,9,4,2,2,1,3,1,2,1,4
1331,2,27,36,31,22,15,17,10,12,8,4,8,1,3,5,3,0,0,1,0,2
1377,4,22,24,37,20,23,15,11,12,11,4,5,6,3,4,3,3,0,0,0,0
1636,3,21,30,36,34,20,11,12,14,5,3,4,4,2,2,2,0,0,2,1,1
1781,5,16,31,34,27,29,12,15,8,6,5,1,4,3,3,1,2,1,0,1,3
1789,4,24,35,34,20,16,17,16,13,10,5,5,2,2,0,0,0,0,0,3,1
2191,4,30,39,30,26,15,15,16,15,3,4,3,3,0,2,1,0,0,0,1,0
2391,4,26,39,31,31,24,11,10,7,6,7,2,2,3,2,0,0,0,0,0,2
2499,3,27,42,33,23,24,14,10,7,6,6,0,6,4,0,1,0,0,0,0,1
544,5,19,27,27,22,22,12,16,12,13,5,6,6,2,4,1,2,0,1,2,2
1255,2,19,33,33,27,20,13,7,13,8,9,7,6,3,2,1,1,0,1,0,1
1346,3,17,26,32,27,24,19,9,11,12,8,5,2,6,1,2,1,0,0,1,0
1707,9,18,23,38,27,27,14,8,7,10,7,8,2,5,0,1,1,0,1,0,0
1819,1,28,38,23,19,22,11,14,10,10,5,6,6,4,4,1,3,0,0,1,0
1993,10,25,28,31,34,17,12,4,18,4,5,5,4,2,2,2,1,0,1,0,1
2214,3,15,44,39,32,22,13,8,5,10,6,1,0,3,2,1,0,0,0,0,2
2258,2,21,35,39,27,17,25,8,8,6,5,4,3,2,1,2,0,0,0,0,1
2293,6,21,40,27,20,26,11,15,5,7,1,10,5,1,3,2,5,1,0,0,0
2347,3,23,40,38,27,19,8,8,11,10,6,5,5,1,1,0,0,0,0,0,1
733,1,14,35,37,32,25,13,11,8,9,5,2,0,1,2,2,0,1,1,0,6
1788,2,19,37,32,26,19,17,9,16,8,2,3,3,3,5,2,0,0,0,0,2
1965,4,25,26,51,28,19,12,12,8,6,0,3,2,1,1,1,2,1,1,0,2
2114,6,34,35,34,30,10,11,12,7,6,6,3,4,0,2,1,2,1,0,0,1
2371,6,20,33,35,24,21,11,20,13,5,5,3,3,3,2,1,0,0,0,0,0
720,4,18,24,36,22,17,12,15,11,6,9,8,6,2,6,1,0,0,3,0,4
1279,3,12,27,27,32,16,7,13,15,10,9,6,5,4,1,1,3,2,2,2,7
1418,6,17,29,28,27,26,15,19,8,6,8,3,2,2,2,2,1,0,0,0,3
1595,2,30,29,34,19,18,13,16,12,7,6,1,7,2,1,3,0,0,2,0,2
1662,6,15,26,32,25,17,13,16,13,7,7,2,7,3,3,2,1,1,0,3,5
1715,3,27,38,32,34,16,13,12,10,7,0,4,3,3,0,0,0,0,0,0,2
1825,3,26,31,45,22,20,12,10,10,6,8,0,6,2,0,0,3,0,0,0,0
1975,5,18,26,32,38,17,12,16,2,15,5,6,3,1,1,2,1,1,0,1,2
2093,5,18,38,31,24,19,20,14,8,7,6,9,2,1,1,0,0,1,0,0,0
2313,5,21,32,36,24,22,8,14,11,8,9,3,5,2,1,2,1,0,0,0,0
2494,6,26,35,31,22,19,15,10,6,5,3,6,5,2,2,1,1,0,0,1,8
313,5,15,29,32,22,20,16,16,7,7,7,6,2,3,4,3,3,0,0,3,3
1676,5,15,36,38,18,21,17,13,12,2,3,5,7,2,6,2,0,0,0,0,1
1990,5,29,19,47,28,22,11,15,8,2,2,2,3,3,4,2,0,0,1,0,0
1994,6,29,39,32,28,18,16,5,12,4,5,1,4,3,0,0,0,0,0,0,1
2004,5,30,19,33,25,28,10,16,7,8,6,3,4,3,1,1,0,1,0,0,3
2299,4,29,30,48,18,19,11,14,9,5,5,4,2,1,3,0,1,0,0,0,0
2489,2,30,33,35,24,19,17,11,5,5,7,5,3,3,0,2,1,0,0,1,0
619,2,26,26,38,31,26,14,7,8,6,6,4,2,1,3,0,0,0,0,0,2
1627,6,22,32,30,25,17,9,13,5,6,8,9,5,2,1,3,1,2,4,0,2
1887,5,28,32,30,21,22,9,12,13,5,4,9,0,4,2,1,2,1,0,0,2
1906,0,31,22,42,27,24,15,11,8,4,4,4,3,0,1,2,1,1,0,1,1
2001,6,35,25,39,22,23,12,9,2,9,8,1,3,2,3,0,2,0,0,0,1
2097,3,28,40,31,24,21,13,11,12,2,3,5,2,3,3,0,0,1,0,0,0
2126,6,29,28,37,18,17,12,12,20,5,6,2,5,1,1,2,1,0,0,0,0
2144,4,29,33,33,29,17,11,9,6,8,8,7,1,0,1,3,0,0,0,0,3
2177,4,36,28,28,15,23,16,9,8,8,8,4,4,3,1,1,3,1,1,0,1
2287,5,25,23,42,29,24,11,12,8,5,9,2,3,2,0,0,0,1,1,0,0
2363,2,32,41,32,31,22,15,7,3,3,3,2,1,4,2,2,0,0,0,0,0
2495,2,22,36,27,29,16,14,8,10,12,3,6,1,6,2,5,0,0,1,0,2
1496,6,15,30,29,24,22,17,20,12,9,5,2,4,1,3,0,0,1,0,0,1
1857,7,24,37,27,25,26,13,14,8,1,5,3,3,2,4,1,0,1,0,0,0
1916,5,20,45,32,22,16,17,8,15,3,2,3,5,3,0,2,0,0,0,1,2
2381,6,25,23,35,26,25,13,9,11,7,3,6,2,2,3,1,0,0,0,0,4
2477,5,17,37,32,28,17,16,18,7,9,3,2,3,2,0,1,1,1,0,0,2
1635,4,24,30,25,19,20,14,24,16,8,6,2,2,1,2,1,0,1,0,0,1
1657,2,14,32,28,33,31,18,11,5,8,7,3,2,1,0,1,0,0,0,0,4
1737,3,12,28,25,20,24,17,19,8,10,17,3,4,1,1,6,0,1,0,0,1
1776,6,17,31,27,21,22,24,9,10,4,8,5,3,3,6,2,0,0,0,0,2
1838,9,15,34,37,23,19,9,18,6,4,5,3,5,2,3,1,1,2,1,0,3
1845,4,32,32,37,23,20,15,9,10,4,5,1,0,2,2,1,0,2,0,0,1
1946,4,27,34,16,33,15,14,13,19,10,2,4,3,3,1,2,0,0,0,0,0
2010,3,20,27,37,29,13,17,14,14,7,5,2,7,3,0,0,0,0,0,0,2
2015,4,19,28,44,25,11,19,12,4,8,6,3,5,3,2,1,4,2,0,0,0
2227,3,20,28,39,20,17,14,13,10,4,4,5,6,4,3,7,1,1,0,0,1
2301,4,23,32,36,19,14,13,5,13,11,8,6,6,2,3,1,2,0,0,0,2
2310,3,27,35,31,27,20,9,6,10,5,10,1,6,3,1,1,0,0,2,0,3
2395,4,24,39,21,30,20,17,15,7,7,6,3,3,1,0,1,0,0,0,0,2
127,5,9,33,31,23,15,13,14,11,9,13,4,5,4,2,1,3,0,1,1,2
1614,1,10,35,40,22,25,21,7,7,10,4,1,3,6,2,0,1,1,1,0,2
1794,4,31,33,25,17,23,16,12,10,5,6,5,3,2,2,1,0,1,0,1,2
1806,6,17,35,23,23,20,21,18,9,6,6,4,4,4,0,2,0,0,0,1,0
1809,4,20,42,29,28,17,19,11,7,7,4,4,3,2,1,0,0,0,0,0,1
1843,7,24,31,31,32,15,16,9,4,6,7,5,5,1,2,0,1,1,0,0,2
1920,1,23,29,33,23,18,19,11,15,7,5,8,1,1,1,1,0,1,1,0,1
1986,3,23,38,21,26,14,14,11,16,6,6,7,4,2,3,2,0,0,0,0,3
2110,4,23,36,22,33,20,9,12,13,5,7,5,2,3,1,1,2,0,0,1,0
2186,4,19,22,39,36,21,12,12,9,5,6,4,5,3,2,0,0,0,0,0,0
2325,6,31,26,33,17,11,17,15,11,7,4,7,2,4,3,1,1,0,0,1,2
2426,6,24,23,30,38,15,16,8,10,6,7,5,6,1,1,2,0,0,0,1,0
1503,4,22,26,21,21,25,13,11,8,10,5,6,3,6,3,4,1,1,2,1,5
1972,1,31,24,32,24,19,12,13,13,6,8,4,1,3,0,1,1,0,2,1,2
621,4,16,22,32,24,20,12,14,8,11,10,4,3,3,4,1,2,2,1,2,2
